30.5764,42.3233
32.5162,23.7696
24.8619,23.4553
40.2216,41.8606
28.8805,40.1239
11.9177,34.0013
-35.3132,-33.7672
-19.4411,-31.1429
-52.6801,-60.1246
-9.6244,-17.5311
30.6337,27.2703
21.4478,28.8993
16.5500,16.0457
-33.4166,-46.3146
-58.4620,-54.9672
-57.3651,-50.7221
-37.9133,-56.7126
-52.8614,-54.1595
-47.4195,-62.1859
-41.1290,-25.5506
-22.8935,-37.9829
-51.2275,-68.9084
-46.5476,-52.1411
-27.7501,-25.1552
31.1241,38.1656
1.8680,19.7079
-42.4781,-35.9118
-12.4284,-24.1672
-28.5131,-37.9681
10.1432,23.3712
26.7011,16.8633
28.4354,26.8114
15.7120,22.8909
6.8123,28.6578
29.5885,28.4032
28.2856,21.2578
32.3117,22.4669
-12.8514,-15.5051
-15.8687,-21.5698
37.4605,34.1374
25.9030,17.6326
44.7921,29.8650
49.2185,55.5180
69.0130,56.7407
41.3311,38.4760
56.5183,62.0567
52.6551,60.7362
56.5587,43.6322
46.7201,48.5470
52.6172,56.0503
32.4905,4.5277
42.5793,39.8567
28.9564,24.5786
38.9628,41.7042
57.8974,43.7411
58.3930,53.8534
-2.2475,-4.3405
-61.0676,-53.9669
-68.8753,-45.9267
-49.6017,-49.9344
-58.5240,-56.9402
-50.8501,-68.1138
15.5591,-2.3074
25.3248,35.7475
-37.0190,-48.6133
-63.8744,-47.6737
-0.1247,16.0527
30.2620,33.4773
-42.6899,-43.5978
-44.4750,-28.2507
-62.4556,-55.7264
-48.0371,-39.6103
-55.2896,-64.8339
-41.1428,-47.2847
-56.4123,-58.2318
-63.1688,-59.6581
-52.1601,-42.8393
-55.5862,-67.3927
-41.4334,-54.6075
-48.0457,-47.0463
31.0199,46.4019
32.1894,9.8281
34.6164,45.8942
30.2830,39.9173
13.0070,33.1486
13.0400,6.3041
-20.2558,-28.2002
-4.5847,0.7942
32.6505,32.5790
36.5615,38.4210
38.8207,43.7782
31.8114,26.6776
18.8330,21.5181
21.6681,15.0187
-31.2443,-24.8129
17.5720,25.9386
35.8157,43.9530
44.1398,21.2300
62.0980,49.1182
