-61.2126,53.3054
-54.4106,52.3875
-46.2221,60.5221
-56.5952,52.4900
-54.6659,48.0952
-45.8645,62.7582
-60.8269,46.1496
-56.1833,44.3740
-55.9538,52.6789
-61.2812,48.5759
-62.0550,54.9418
-44.9966,55.6593
-54.5086,44.9225
-53.5740,52.0046
-56.5655,52.5838
-51.1755,51.3760
-57.0168,59.3617
-57.7416,58.2835
-51.1453,51.5710
-52.1806,55.6841
-51.6986,55.6721
-43.1364,53.1488
-53.5181,46.4440
-45.3002,52.6819
-55.6198,57.9096
-61.9750,51.3448
-44.3936,57.5201
-47.6745,54.6091
-59.2918,55.4108
-55.7154,60.3721
-60.0864,58.1330
-56.6995,38.5593
-55.4821,49.9176
-50.9460,57.0217
-53.9233,57.4956
-54.4097,58.3842
-51.9905,52.3844
-48.8322,66.0326
-57.0198,49.8711
-56.7867,55.1726
-57.4672,60.7378
-58.0897,53.6921
-51.6587,55.4120
-52.8897,62.0356
-53.9479,50.1841
-39.6490,64.3234
-55.0939,58.2335
-50.3469,58.8519
-51.7588,57.4400
-56.5954,52.2878
-56.8616,53.4428
-47.3293,58.8026
-49.0697,50.5446
-48.4740,57.6806
-55.3116,54.2823
-46.8621,54.9642
-50.2996,59.9395
-58.8563,56.6699
-48.6722,51.8707
-58.9662,46.1764
-50.3403,57.7952
-52.6746,54.5736
-54.2999,49.5187
-48.9728,51.9169
-57.0185,44.5048
-59.5250,56.0660
-56.1937,54.3653
-60.6063,49.1778
-54.3323,59.6470
-50.1805,59.0318
-47.4969,60.4759
-48.5687,54.9585
-55.4220,56.0666
-46.9499,57.7584
-49.4666,56.4539
-52.4993,47.6324
-49.7853,50.6067
-53.9773,54.7615
-56.9577,52.9907
-52.9230,58.7642
-61.6754,60.4425
-58.0178,50.4940
-47.1869,61.3007
-54.7935,57.5965
-59.0198,42.8016
-46.2068,53.7564
-50.1507,60.1105
-56.3182,59.1625
-46.9579,58.3156
-57.3676,53.3065
-56.2784,52.7241
-52.6396,54.0874
-49.5295,52.5849
-47.4089,54.2117
-59.0617,56.5853
-51.4854,51.4795
-55.1096,63.5228
-59.2277,56.9431
-50.4066,54.0638
-54.5291,52.9890
-52.9455,52.9550
-52.4120,53.1292
-55.7775,51.1319
-45.4896,54.2275
-54.7117,57.4106
-60.5266,51.2625
-56.3392,55.5493
-55.8644,51.7553
-70.4339,49.6941
-56.4753,55.5872
-51.3730,54.0631
-53.1267,46.3114
-61.0955,47.2557
-53.4215,51.7283
-43.5443,56.0365
-45.9755,59.3865
-56.9244,49.2649
-46.9180,67.4340
-57.9648,53.8694
-53.4455,53.8796
-51.0508,66.2481
-60.3597,53.8544
-57.2456,57.9977
-58.8289,55.8767
-59.7361,52.2219
-59.8562,50.5976
-47.2304,61.3081
-58.3379,55.8521
-47.4495,57.7718
-47.7607,57.7891
-57.8067,57.8501
-54.0886,55.3472
-52.3981,53.3477
-49.0942,53.8937
-54.3607,60.1203
-59.0300,60.7846
-40.7563,63.5586
-57.6351,61.5961
-52.2754,55.5858
-55.6209,56.9617
-49.6291,60.6038
-50.5199,56.2508
-52.0944,56.4506
-45.4983,61.8045
-52.4944,51.0088
-57.6364,45.9902
-63.6255,47.2921
-56.6327,55.6947
-55.7876,53.3145
-58.7799,57.5506
-46.9101,54.3639
-52.8135,54.4526
-59.0715,53.7262
-55.7243,51.6274
-48.1521,57.9659
-47.4448,53.1773
-57.6280,63.0021
-60.4498,50.9456
-56.5223,54.4303
-51.4644,57.1502
-50.3176,58.8180
-62.2528,59.6055
-56.5295,59.1542
-59.6979,54.0619
-59.3690,52.7405
-62.0132,49.4719
-52.7952,55.0741
-49.9879,63.9157
-48.3211,54.6980
-49.2543,57.1859
-53.5352,58.6100
-51.5789,59.0541
-44.0758,49.7533
-45.7034,57.9955
-51.5158,62.0431
-55.4188,57.9471
-45.6055,62.5673
-60.5006,59.2800
-48.3072,53.0097
-55.2798,52.6739
-48.6377,61.0095
-54.9469,50.8626
-50.9133,57.6144
-44.7218,66.3614
-51.6595,52.6036
-55.6206,56.7218
-57.1177,56.0287
-55.0950,53.5312
-57.0093,53.2352
-51.5600,58.0061
-43.3936,50.9125
-53.5080,56.9257
-60.4369,47.1621
-58.8299,46.2211
-51.4720,57.5109
-48.6915,49.8785
-56.2181,61.0907
-49.6017,55.0462
-54.3500,58.2423
-50.3627,53.2914
-51.6400,60.6843
-58.4173,57.0661
-58.6207,54.3961
-59.5799,56.4389
-53.9464,57.3775
