61.4056,-54.0916
50.4569,-56.4816
45.9560,-43.5805
48.2126,-57.6249
53.6026,-54.0947
47.3652,-49.8441
51.4075,-58.8762
44.7207,-64.6152
54.5351,-53.1787
54.8663,-42.1294
40.1826,-41.9727
52.9852,-55.1904
55.3662,-50.2765
43.5172,-49.1696
58.2614,-50.4678
55.9538,-38.5984
52.6385,-54.9420
54.7780,-44.8918
46.0205,-60.7126
46.4447,-60.0400
56.2699,-64.0502
46.0929,-53.9743
39.3767,-47.1266
55.2266,-49.5182
54.9228,-48.8402
42.7542,-57.7775
57.3631,-55.3445
58.3693,-52.9960
48.6530,-55.3983
50.2183,-52.5156
59.8901,-41.7552
39.6364,-62.7640
56.9688,-50.4059
54.4039,-43.8468
60.9760,-48.5232
57.0821,-36.4873
49.5343,-53.0532
50.9045,-51.1453
42.8762,-60.3579
42.4311,-51.2754
59.3271,-57.5042
42.3667,-56.6916
46.4727,-49.1956
54.3335,-56.5905
57.1199,-42.9562
49.3860,-54.0556
40.1485,-62.4369
44.8791,-67.7218
50.4683,-52.8958
48.2145,-56.7926
57.4029,-36.7537
53.5249,-52.0433
62.4899,-40.4674
48.2833,-52.1512
63.0266,-41.9842
57.7265,-40.9832
56.8248,-47.9847
46.4552,-48.4797
51.6450,-51.1142
52.4772,-55.0838
58.7768,-55.8345
48.4186,-55.9269
49.2783,-51.7404
50.0108,-57.5685
59.8933,-40.4308
58.2237,-48.7494
37.5758,-55.8100
52.9729,-53.5667
45.2485,-48.6689
44.8835,-59.3686
48.2842,-54.4002
53.9976,-53.1221
59.8641,-45.9982
51.9360,-48.5224
50.8941,-50.6911
56.5437,-46.6247
54.7743,-49.6724
50.4433,-45.4085
53.7824,-51.6688
52.2159,-57.5056
58.0438,-64.3092
42.3682,-51.6142
38.2791,-51.4926
49.8270,-54.7142
58.1623,-45.1704
53.0935,-47.8113
53.4453,-54.5457
41.0017,-60.8747
42.9698,-44.0271
44.8544,-53.4291
33.8989,-59.9375
52.0747,-52.2509
58.7498,-47.0012
51.2676,-45.5715
54.2664,-51.6392
59.8851,-45.8284
59.4532,-45.8056
54.3460,-47.6633
48.5214,-55.9756
47.3869,-62.5053
56.5227,-64.5682
47.4965,-57.4999
55.3159,-38.5598
49.7509,-53.7454
55.5286,-45.7512
50.6840,-55.4144
44.9341,-53.2981
50.4926,-51.9971
44.6909,-52.6509
46.7725,-55.4606
60.2021,-39.3667
54.9178,-53.3262
59.6087,-44.4708
51.1946,-51.2435
53.3334,-52.4589
59.5811,-38.0686
51.8548,-51.4538
54.8825,-52.2806
47.3807,-62.0774
51.5468,-57.1906
56.9115,-64.3751
43.0653,-56.9090
42.0040,-45.7458
53.7623,-55.4540
58.0787,-40.8100
48.3641,-54.0832
46.9587,-59.2011
48.3206,-64.4565
51.2288,-47.7097
46.4866,-61.3086
53.5994,-40.8261
52.9922,-53.1161
63.6716,-41.2668
50.6266,-50.3402
54.0645,-48.0159
54.0797,-43.2710
51.6265,-56.3688
49.3028,-49.7698
53.0139,-56.5197
50.6653,-61.2426
55.9725,-63.5736
44.1904,-55.4398
42.8492,-49.9165
48.0802,-56.6150
61.9899,-46.2995
51.6309,-54.5158
39.0571,-62.9310
51.0404,-58.3613
43.8297,-50.2810
52.7473,-57.2953
44.3369,-52.9194
46.6260,-57.6894
57.8509,-47.4757
49.7662,-46.9393
52.8841,-48.1424
57.9536,-43.7091
61.8937,-49.8523
48.6449,-50.0377
45.6907,-58.6400
57.4888,-53.2216
55.3404,-63.7164
45.1693,-56.0487
45.0165,-51.4532
52.9040,-52.7832
55.4034,-46.0529
53.6514,-58.0721
46.6739,-63.1209
54.6478,-57.3371
57.9025,-42.4090
53.0340,-61.4373
49.5345,-52.0624
50.6760,-55.7032
58.3599,-44.2089
50.6159,-48.3439
57.1430,-49.5886
60.4823,-36.9377
55.2062,-50.3773
54.5038,-45.4222
46.0802,-58.5594
45.0330,-54.6903
57.1231,-64.0274
44.3541,-61.0308
49.5822,-45.4529
56.7125,-54.8019
59.2998,-43.2920
47.0972,-53.2444
46.0754,-54.7814
56.9339,-56.3355
53.0870,-50.0275
53.9025,-49.3089
50.6138,-55.0902
56.8647,-48.9700
57.3408,-44.4384
51.9873,-50.6355
51.4273,-47.9507
59.4821,-42.7009
59.4412,-50.4420
48.0966,-46.6725
49.3247,-49.8960
54.2308,-51.9420
47.2747,-54.1668
45.7729,-56.9519
58.0582,-48.5323
31.7087,-61.2238
60.8586,-47.8976
56.6245,-52.0866
31.6868,-49.6097
44.9810,-56.0400
55.5742,-42.4468
39.0976,-58.2810
51.2287,-57.0228
49.7595,-43.9789
52.2180,-54.5821
47.7907,-52.8540
44.4540,-54.5975
53.3731,-52.7685
54.4976,-47.8995
50.6745,-57.0486
49.6445,-47.3833
49.3938,-51.4756
49.6460,-55.0382
49.4060,-60.5510
56.8478,-52.8203
51.7231,-49.5891
57.3538,-50.9372
62.8589,-50.0841
39.8808,-48.9437
43.8838,-60.5199
44.8445,-52.8527
30.5700,-60.5659
50.8887,-51.3657
42.5185,-54.1660
52.1841,-54.7094
51.0887,-54.5127
47.9858,-51.1591
57.2243,-50.4601
61.3399,-46.5322
50.0474,-53.0165
47.2763,-49.3543
47.1413,-56.8440
47.6315,-62.4988
43.5455,-62.4678
54.9375,-50.7929
43.4745,-57.4313
63.8986,-30.5460
57.1811,-50.5572
41.8006,-52.0147
49.1054,-56.1312
49.8719,-44.5514
38.5386,-58.1021
46.7107,-55.1954
51.4246,-48.9604
52.9843,-47.0820
46.2983,-58.6294
41.6206,-51.7600
55.4416,-47.4516
57.4730,-49.2966
50.2793,-48.3290
50.3027,-48.3886
52.4151,-52.4421
47.2612,-59.9350
40.7531,-55.5513
52.9165,-51.8049
41.7140,-57.2634
60.5131,-44.5728
60.4218,-51.4245
43.4409,-45.3083
37.4642,-59.1618
42.9351,-50.2005
44.0711,-61.5078
46.3135,-58.7620
38.4364,-47.6115
52.5713,-44.8375
49.6871,-55.5059
50.2062,-45.9711
57.1521,-45.1896
56.7915,-52.3081
51.9899,-51.1017
49.7542,-54.1525
59.1281,-54.5548
50.8095,-56.5826
42.0673,-49.5037
54.6826,-51.0743
42.0574,-55.7563
60.9327,-44.3090
56.1798,-60.8940
32.6250,-58.4683
46.9696,-56.4281
49.3515,-56.0573
48.7945,-49.8535
47.5696,-50.2601
51.7088,-48.0823
45.9719,-57.1530
49.8798,-52.2936
49.6293,-50.3689
53.2332,-52.1640
52.9889,-48.7318
47.2087,-52.3187
55.0019,-42.0587
56.4513,-52.4194
48.2677,-57.5946
44.0439,-56.0242
61.0376,-45.2713
41.5858,-55.9927
58.8222,-50.6704
63.1842,-50.6326
45.8045,-46.6634
49.3030,-52.3743
49.3952,-50.6246
42.2046,-60.1113
45.9535,-56.0389
50.7192,-42.9259
45.6150,-53.5066
51.2502,-57.8848
45.2830,-51.8555
54.6053,-49.1882
51.9412,-53.8235
42.7395,-52.3143
53.9532,-43.0373
55.1706,-46.7587
44.7833,-51.9201
39.1918,-58.6883
63.8272,-37.6386
39.2499,-55.1061
56.2779,-47.7375
59.7638,-48.0466
36.8231,-52.1437
48.0250,-53.2100
42.6467,-53.3129
43.2244,-55.5354
53.7974,-54.1696
55.7775,-50.0116
45.2894,-56.8621
60.7372,-46.4283
47.1922,-50.5867
53.4056,-50.0641
46.2270,-55.2230
52.5281,-56.4109
52.9807,-42.1413
51.2071,-49.2561
44.2562,-51.3625
46.9022,-50.1248
57.4688,-52.8301
38.0592,-60.9749
54.7966,-48.4479
55.6825,-52.4616
50.1962,-48.2847
48.7065,-52.6363
51.7163,-44.9505
42.4678,-47.2624
48.9037,-59.9976
53.5719,-55.0057
45.6132,-57.8823
62.5971,-49.1440
44.5900,-46.2180
52.4434,-48.8053
42.4641,-60.5095
55.5610,-55.6444
55.3584,-40.8724
52.0463,-44.8807
46.5477,-49.0412
47.0206,-58.6068
63.1306,-31.7841
46.1415,-49.8339
55.1456,-47.5239
55.9128,-53.8361
54.8653,-48.3949
47.1393,-53.6162
46.1364,-54.9713
41.7656,-52.9413
49.0132,-55.8564
56.0453,-63.4515
41.0732,-59.0673
54.8711,-60.7425
43.5319,-57.7054
44.8286,-51.5561
38.6719,-61.1188
49.1030,-55.9297
55.1372,-38.1849
48.7772,-51.0311
41.8994,-51.9967
42.9827,-51.5319
52.9724,-44.8522
54.8991,-49.2833
51.1000,-50.1117
57.7135,-47.8999
54.8595,-46.2785
60.8664,-46.6874
49.1824,-54.5501
49.3435,-49.7730
60.3094,-46.8995
61.3754,-51.3711
44.2531,-60.3398
63.1452,-53.9962
48.7586,-59.4080
46.7089,-52.5287
40.7340,-57.5109
56.5455,-56.2546
52.6980,-38.2959
51.4373,-46.4281
47.9144,-46.5910
51.3742,-47.0711
52.9919,-55.2686
42.4746,-53.8103
60.7005,-54.8618
56.6578,-49.1312
66.5832,-40.9351
49.7891,-52.5201
49.1330,-53.4899
45.2563,-57.0022
56.8629,-53.7388
57.4019,-54.9506
50.3252,-62.7719
59.7466,-54.9959
49.5353,-54.7720
54.1782,-49.9955
51.9773,-51.0002
61.7877,-50.2712
49.6982,-40.8274
55.7296,-51.4359
50.0681,-47.0075
53.9041,-46.3753
56.4501,-47.9013
59.5586,-49.5819
59.3991,-51.2333
56.4022,-46.9440
50.5120,-51.9837
55.5986,-47.2219
49.2588,-56.8827
38.0282,-57.5728
56.7761,-48.1152
58.0131,-52.1511
43.4097,-66.4675
61.1960,-55.0506
52.5166,-60.1060
52.8861,-51.1892
48.7253,-51.5941
54.0634,-63.2676
53.6409,-40.0919
63.2625,-46.9643
45.6356,-51.2226
56.6980,-53.6558
58.7028,-46.2888
46.6807,-53.0773
53.7952,-56.4646
57.9706,-41.9140
57.2456,-43.9072
50.0426,-49.8042
43.8289,-62.6516
41.3508,-47.9567
56.9599,-51.1656
49.5375,-59.3898
50.3530,-62.0934
52.4024,-51.3709
47.5345,-53.9596
50.4079,-50.1754
60.6959,-41.7193
46.3639,-53.7406
54.5440,-42.4684
46.2934,-56.9461
44.1046,-54.7072
43.9115,-53.3580
56.9836,-56.6451
40.3764,-57.6560
53.8894,-58.0845
57.1083,-53.4706
41.2608,-51.2630
39.4155,-51.0552
48.1603,-57.3453
39.5103,-56.3855
56.6105,-50.5960
51.3398,-49.8121
51.1980,-61.4997
61.5421,-58.0355
48.8219,-58.2978
44.5063,-55.4330
59.8676,-43.4671
45.3631,-58.5673
54.1661,-37.9075
36.3630,-59.2514
48.4594,-50.0309
45.2543,-52.3074
51.0223,-56.0415
45.9534,-59.3253
57.4116,-55.4205
64.4453,-46.7060
53.4242,-48.7147
34.7077,-55.5837
48.4491,-54.9618
48.1190,-47.0388
45.3124,-54.6559
51.7812,-54.6082
48.7841,-59.7473
62.3328,-53.8433
51.8815,-54.6461
53.9759,-50.9804
57.3435,-43.4028
46.6199,-46.6713
58.4296,-46.8270
55.9435,-50.7677
46.6264,-54.6410
46.2957,-48.4545
53.7470,-51.9496
46.9367,-54.7002
62.6346,-47.9460
59.2346,-60.6590
42.3311,-50.5021
45.0467,-48.5638
58.4615,-43.4725
49.5411,-56.3415
49.4979,-56.0487
57.4330,-45.4480
52.6476,-50.7472
51.4836,-53.5379
49.0223,-51.2602
55.5065,-46.8247
62.0657,-36.0081
51.1716,-43.6145
59.1894,-34.8931
52.5630,-58.0794
46.6767,-59.2692
47.1291,-50.7422
50.7142,-57.4981
46.5481,-56.8921
59.4914,-53.2787
59.7615,-55.1020
40.9495,-56.5931
44.6811,-50.0400
54.2833,-46.5613
46.2705,-58.6838
53.6065,-53.2076
52.9735,-54.9616
57.0502,-50.1533
57.7154,-41.4123
48.4125,-53.4744
52.0580,-48.8814
60.1167,-37.6346
48.5277,-46.9218
55.5502,-37.1333
47.9813,-58.6658
49.1193,-56.3022
42.2768,-51.6079
